"nuts3ekatte","laucode","obshtina","period","ikonaktiwni","regbezr"
"SFO","SFO16","Драгоман","201210",2282,207
"SFO","SFO16","Драгоман","201211",2282,203
"SFO","SFO16","Драгоман","201212",2282,210
"SFO","SFO16","Драгоман","201301",2282,227
"SFO","SFO16","Драгоман","201302",2282,228
"SFO","SFO16","Драгоман","201303",2282,221
"SFO","SFO16","Драгоман","201304",2282,195
"SFO","SFO16","Драгоман","201305",2282,188
"SFO","SFO16","Драгоман","201306",2282,180
"SFO","SFO16","Драгоман","201307",2282,209
"SFO","SFO16","Драгоман","201308",2282,187
"SFO","SFO16","Драгоман","201309",2282,183
"SFO","SFO16","Драгоман","201310",2282,189
"SFO","SFO16","Драгоман","201311",2282,190
"SFO","SFO16","Драгоман","201312",2282,184
"SFO","SFO16","Драгоман","201401",2282,188
"SFO","SFO16","Драгоман","201402",2282,182
"SFO","SFO16","Драгоман","201403",2282,193
"SFO","SFO16","Драгоман","201404",2282,178
"SFO","SFO16","Драгоман","201405",2282,180
"SFO","SFO16","Драгоман","201406",2282,181
"SFO","SFO16","Драгоман","201407",2282,186
"SFO","SFO16","Драгоман","201408",2282,179
"SFO","SFO16","Драгоман","201409",2282,172
"SFO","SFO16","Драгоман","201410",2282,184
"SFO","SFO16","Драгоман","201411",2282,185
"SFO","SFO16","Драгоман","201412",2282,189
"SFO","SFO16","Драгоман","201501",2282,176
"SFO","SFO16","Драгоман","201502",2282,182
"SFO","SFO16","Драгоман","201503",2282,179
"SFO","SFO16","Драгоман","201504",2282,156
"SFO","SFO16","Драгоман","201505",2282,149
"SFO","SFO16","Драгоман","201506",2282,137
"SFO","SFO16","Драгоман","201507",2282,132
"SFO","SFO16","Драгоман","201508",2282,125
"SFO","SFO16","Драгоман","201509",2282,127
"SFO","SFO16","Драгоман","201510",2282,132
"SFO","SFO16","Драгоман","201511",2282,137
"SFO","SFO16","Драгоман","201512",2282,146
"SFO","SFO16","Драгоман","201601",2282,143
"SFO","SFO16","Драгоман","201602",2282,135
"SFO","SFO16","Драгоман","201603",2282,148
"SFO","SFO16","Драгоман","201604",2282,137
"SFO","SFO16","Драгоман","201605",2282,148
"SFO","SFO16","Драгоман","201606",2282,139
"SFO","SFO16","Драгоман","201607",2282,124
"SFO","SFO16","Драгоман","201608",2282,125
"SFO","SFO16","Драгоман","201609",2282,128
"SFO","SFO16","Драгоман","201610",2282,128
"SFO","SFO16","Драгоман","201611",2282,124
"SFO","SFO16","Драгоман","201612",2282,124
"SFO","SFO16","Драгоман","201701",2282,121
"SFO","SFO16","Драгоман","201702",2282,117
"SFO","SFO16","Драгоман","201703",2282,109
"SFO","SFO16","Драгоман","201704",2282,97
"SFO","SFO16","Драгоман","201705",2282,98
"SFO","SFO16","Драгоман","201706",2282,87
"SFO","SFO16","Драгоман","201707",2282,108
"SFO","SFO16","Драгоман","201708",2282,84
"SFO","SFO16","Драгоман","201709",2282,82
"SFO","SFO16","Драгоман","201710",2282,82
"SFO","SFO16","Драгоман","201711",2282,78
"SFO","SFO16","Драгоман","201712",2282,85
"SFO","SFO16","Драгоман","201801",2282,94
"SFO","SFO16","Драгоман","201802",2282,96
"SFO","SFO16","Драгоман","201803",2282,92
"SFO","SFO16","Драгоман","201804",2282,89
"SFO","SFO16","Драгоман","201805",2282,79
"SFO","SFO16","Драгоман","201806",2282,78
"SFO","SFO16","Драгоман","201807",2282,75
"SFO","SFO16","Драгоман","201808",2282,73
"SFO","SFO16","Драгоман","201809",2282,67
"SFO","SFO16","Драгоман","201810",2282,66
"SFO","SFO16","Драгоман","201811",2282,77
"SFO","SFO16","Драгоман","201812",2282,80
"SFO","SFO17","Елин Пелин","201001",10901,1120
"SFO","SFO17","Елин Пелин","201002",10901,1120
"SFO","SFO17","Елин Пелин","201003",10901,1073
"SFO","SFO17","Елин Пелин","201004",10901,1006
"SFO","SFO17","Елин Пелин","201005",10901,978
"SFO","SFO17","Елин Пелин","201006",10901,963
"SFO","SFO17","Елин Пелин","201007",10901,990
"SFO","SFO17","Елин Пелин","201008",10901,999
"SFO","SFO17","Елин Пелин","201009",10901,998
"SFO","SFO17","Елин Пелин","201010",10901,955
"SFO","SFO17","Елин Пелин","201011",10901,963
"SFO","SFO17","Елин Пелин","201012",10901,997
"SFO","SFO17","Елин Пелин","201101",10557,1007
"SFO","SFO17","Елин Пелин","201102",10557,1000
"SFO","SFO17","Елин Пелин","201103",10557,985
"SFO","SFO17","Елин Пелин","201104",10557,976
"SFO","SFO17","Елин Пелин","201105",10557,942
"SFO","SFO17","Елин Пелин","201106",10557,944
"SFO","SFO17","Елин Пелин","201107",10557,920
"SFO","SFO17","Елин Пелин","201108",10557,918
"SFO","SFO17","Елин Пелин","201109",10557,884
"SFO","SFO17","Елин Пелин","201110",10557,883
"SFO","SFO17","Елин Пелин","201111",10557,893
"SFO","SFO17","Елин Пелин","201112",10557,906
"SFO","SFO17","Елин Пелин","201201",10557,933
"SFO","SFO17","Елин Пелин","201202",10557,954
"SFO","SFO17","Елин Пелин","201203",10557,955
"SFO","SFO17","Елин Пелин","201204",10557,954
"SFO","SFO17","Елин Пелин","201205",10557,920
"SFO","SFO17","Елин Пелин","201206",10557,931
"SFO","SFO17","Елин Пелин","201207",10557,928
"SFO","SFO17","Елин Пелин","201208",10557,907
"SFO","SFO17","Елин Пелин","201209",10557,901
"SFO","SFO17","Елин Пелин","201210",10557,910
"SFO","SFO17","Елин Пелин","201211",10557,895
"SFO","SFO17","Елин Пелин","201212",10557,908
"SFO","SFO17","Елин Пелин","201301",10557,897
"SFO","SFO17","Елин Пелин","201302",10557,869
"SFO","SFO17","Елин Пелин","201303",10557,886
"SFO","SFO17","Елин Пелин","201304",10557,917
"SFO","SFO17","Елин Пелин","201305",10557,888
"SFO","SFO17","Елин Пелин","201306",10557,859
"SFO","SFO17","Елин Пелин","201307",10557,849
"SFO","SFO17","Елин Пелин","201308",10557,781
"SFO","SFO17","Елин Пелин","201309",10557,794
"SFO","SFO17","Елин Пелин","201310",10557,847
"SFO","SFO17","Елин Пелин","201311",10557,901
"SFO","SFO17","Елин Пелин","201312",10557,895
"SFO","SFO17","Елин Пелин","201401",10557,907
"SFO","SFO17","Елин Пелин","201402",10557,889
"SFO","SFO17","Елин Пелин","201403",10557,875
"SFO","SFO17","Елин Пелин","201404",10557,801
"SFO","SFO17","Елин Пелин","201405",10557,757
"SFO","SFO17","Елин Пелин","201406",10557,743
"SFO","SFO17","Елин Пелин","201407",10557,742
"SFO","SFO17","Елин Пелин","201408",10557,714
"SFO","SFO17","Елин Пелин","201409",10557,709
"SFO","SFO17","Елин Пелин","201410",10557,693
"SFO","SFO17","Елин Пелин","201411",10557,679
"SFO","SFO17","Елин Пелин","201412",10557,656
"SFO","SFO17","Елин Пелин","201501",10557,698
"SFO","SFO17","Елин Пелин","201502",10557,807
"SFO","SFO17","Елин Пелин","201503",10557,800
"SFO","SFO17","Елин Пелин","201504",10557,770
"SFO","SFO17","Елин Пелин","201505",10557,735
"SFO","SFO17","Елин Пелин","201506",10557,743
"SFO","SFO17","Елин Пелин","201507",10557,736
"SFO","SFO17","Елин Пелин","201508",10557,723
"SFO","SFO17","Елин Пелин","201509",10557,695
"SFO","SFO17","Елин Пелин","201510",10557,662
"SFO","SFO17","Елин Пелин","201511",10557,680
"SFO","SFO17","Елин Пелин","201512",10557,737
"SFO","SFO17","Елин Пелин","201601",10557,768
"SFO","SFO17","Елин Пелин","201602",10557,744
"SFO","SFO17","Елин Пелин","201603",10557,721
"SFO","SFO17","Елин Пелин","201604",10557,660
"SFO","SFO17","Елин Пелин","201605",10557,609
"SFO","SFO17","Елин Пелин","201606",10557,602
"SFO","SFO17","Елин Пелин","201607",10557,604
"SFO","SFO17","Елин Пелин","201608",10557,572
"SFO","SFO17","Елин Пелин","201609",10557,523
"SFO","SFO17","Елин Пелин","201610",10557,515
"SFO","SFO17","Елин Пелин","201611",10557,498
"SFO","SFO17","Елин Пелин","201612",10557,500
"SFO","SFO17","Елин Пелин","201701",10557,513
"SFO","SFO17","Елин Пелин","201702",10557,515
"SFO","SFO17","Елин Пелин","201703",10557,494
"SFO","SFO17","Елин Пелин","201704",10557,490
"SFO","SFO17","Елин Пелин","201705",10557,452
"SFO","SFO17","Елин Пелин","201706",10557,466
"SFO","SFO17","Елин Пелин","201707",10557,486
"SFO","SFO17","Елин Пелин","201708",10557,478
"SFO","SFO17","Елин Пелин","201709",10557,453
"SFO","SFO17","Елин Пелин","201710",10557,440
"SFO","SFO17","Елин Пелин","201711",10557,425
"SFO","SFO17","Елин Пелин","201712",10557,433
"SFO","SFO17","Елин Пелин","201801",10557,443
"SFO","SFO17","Елин Пелин","201802",10557,424
"SFO","SFO17","Елин Пелин","201803",10557,415
"SFO","SFO17","Елин Пелин","201804",10557,395
"SFO","SFO17","Елин Пелин","201805",10557,379
"SFO","SFO17","Елин Пелин","201806",10557,353
"SFO","SFO17","Елин Пелин","201807",10557,372
"SFO","SFO17","Елин Пелин","201808",10557,363
"SFO","SFO17","Елин Пелин","201809",10557,360
"SFO","SFO17","Елин Пелин","201810",10557,333
"SFO","SFO17","Елин Пелин","201811",10557,352
"SFO","SFO17","Елин Пелин","201812",10557,365
"SFO","SFO18","Етрополе","201001",6548,523
"SFO","SFO18","Етрополе","201002",6548,539
"SFO","SFO18","Етрополе","201003",6548,515
"SFO","SFO18","Етрополе","201004",6548,531
"SFO","SFO18","Етрополе","201005",6548,522
"SFO","SFO18","Етрополе","201006",6548,531
"SFO","SFO18","Етрополе","201007",6548,517
"SFO","SFO18","Етрополе","201008",6548,517
"SFO","SFO18","Етрополе","201009",6548,506
"SFO","SFO18","Етрополе","201010",6548,496
"SFO","SFO18","Етрополе","201011",6548,510
"SFO","SFO18","Етрополе","201012",6548,528
"SFO","SFO18","Етрополе","201101",5559,535
"SFO","SFO18","Етрополе","201102",5559,535
"SFO","SFO18","Етрополе","201103",5559,511
"SFO","SFO18","Етрополе","201104",5559,492
"SFO","SFO18","Етрополе","201105",5559,472
"SFO","SFO18","Етрополе","201106",5559,481
"SFO","SFO18","Етрополе","201107",5559,461
"SFO","SFO18","Етрополе","201108",5559,453
"SFO","SFO18","Етрополе","201109",5559,445
"SFO","SFO18","Етрополе","201110",5559,402
"SFO","SFO18","Етрополе","201111",5559,414
"SFO","SFO18","Етрополе","201112",5559,485
"SFO","SFO18","Етрополе","201201",5559,514
"SFO","SFO18","Етрополе","201202",5559,529
"SFO","SFO18","Етрополе","201203",5559,525
"SFO","SFO18","Етрополе","201204",5559,510
"SFO","SFO18","Етрополе","201205",5559,467
"SFO","SFO18","Етрополе","201206",5559,470
"SFO","SFO18","Етрополе","201207",5559,494
"SFO","SFO18","Етрополе","201208",5559,486
"SFO","SFO18","Етрополе","201209",5559,508
"SFO","SFO18","Етрополе","201210",5559,533
"SFO","SFO18","Етрополе","201211",5559,529
"SFO","SFO18","Етрополе","201212",5559,563
"SFO","SFO18","Етрополе","201301",5559,603
"SFO","SFO18","Етрополе","201302",5559,528
"SFO","SFO18","Етрополе","201303",5559,550
"SFO","SFO18","Етрополе","201304",5559,539
"SFO","SFO18","Етрополе","201305",5559,514
"SFO","SFO18","Етрополе","201306",5559,515
"SFO","SFO18","Етрополе","201307",5559,495
"SFO","SFO18","Етрополе","201308",5559,502
"SFO","SFO18","Етрополе","201309",5559,511
"SFO","SFO18","Етрополе","201310",5559,531
"SFO","SFO18","Етрополе","201311",5559,565
"SFO","SFO18","Етрополе","201312",5559,584
"SFO","SFO18","Етрополе","201401",5559,592
"SFO","SFO18","Етрополе","201402",5559,602
"SFO","SFO18","Етрополе","201403",5559,592
"SFO","SFO18","Етрополе","201404",5559,565
"SFO","SFO18","Етрополе","201405",5559,559
"SFO","SFO18","Етрополе","201406",5559,529
"SFO","SFO18","Етрополе","201407",5559,540
"SFO","SFO18","Етрополе","201408",5559,520
"SFO","SFO18","Етрополе","201409",5559,514
"SFO","SFO18","Етрополе","201410",5559,541
"SFO","SFO18","Етрополе","201411",5559,553
"SFO","SFO18","Етрополе","201412",5559,549
"SFO","SFO18","Етрополе","201501",5559,545
"SFO","SFO18","Етрополе","201502",5559,542
"SFO","SFO18","Етрополе","201503",5559,551
"SFO","SFO18","Етрополе","201504",5559,518
"SFO","SFO18","Етрополе","201505",5559,523
"SFO","SFO18","Етрополе","201506",5559,487
"SFO","SFO18","Етрополе","201507",5559,487
"SFO","SFO18","Етрополе","201508",5559,485
"SFO","SFO18","Етрополе","201509",5559,478
"SFO","SFO18","Етрополе","201510",5559,506
"SFO","SFO18","Етрополе","201511",5559,503
"SFO","SFO18","Етрополе","201512",5559,517
"SFO","SFO18","Етрополе","201601",5559,520
"SFO","SFO18","Етрополе","201602",5559,514
"SFO","SFO18","Етрополе","201603",5559,540
"SFO","SFO18","Етрополе","201604",5559,534
"SFO","SFO18","Етрополе","201605",5559,541
"SFO","SFO18","Етрополе","201606",5559,541
"SFO","SFO18","Етрополе","201607",5559,520
"SFO","SFO18","Етрополе","201608",5559,523
"SFO","SFO18","Етрополе","201609",5559,506
"SFO","SFO18","Етрополе","201610",5559,489
"SFO","SFO18","Етрополе","201611",5559,453
"SFO","SFO18","Етрополе","201612",5559,459
"SFO","SFO18","Етрополе","201701",5559,457
"SFO","SFO18","Етрополе","201702",5559,466
"SFO","SFO18","Етрополе","201703",5559,467
"SFO","SFO18","Етрополе","201704",5559,462
"SFO","SFO18","Етрополе","201705",5559,445
"SFO","SFO18","Етрополе","201706",5559,444
"SFO","SFO18","Етрополе","201707",5559,441
"SFO","SFO18","Етрополе","201708",5559,430
"SFO","SFO18","Етрополе","201709",5559,405
"SFO","SFO18","Етрополе","201710",5559,377
